name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
When You Believe - from The Prince of Egypt,My Love Is Your Love,Whitney Houston,0JN7vUgUolHGHFrOR8xk7S,1998-11-17,65,272893,0.436,0.554,0.391,0.0,0.12,0.126,-9.62,0.0326,125.354,1,4
Livin' la Vida Loca,Ricky Martin,Ricky Martin,0Ph6L4l8dYUuXFmb71Ajnd,1999,74,243160,0.425,0.00414,0.954,0.0,0.0555,0.933,-3.756,0.0476,178.043,1,4
Ice Ice Baby,To The Extreme,Vanilla Ice,11d9oUiwHuYt216EFA2tiz,1990-01-01,63,271466,0.98,0.027,0.535,1.68e-06,0.104,0.675,-16.035,0.058,115.744,2,4
Sailing On The Seven Seas,Sugar Tax,Orchestral Manoeuvres In The Dark,30R6QDPKZCeepPj3hSmQvp,1991-05-07,56,225826,0.646,0.00761,0.636,0.165,0.055,0.852,-15.222,0.0421,126.629,9,4
Dreams,Find Your Way,Gabrielle,4rV3AYCf4BBBCkIpyLPwUP,1993-01-01,65,222773,0.751,0.173,0.467,0.0,0.217,0.568,-13.652,0.036,98.783,9,4
You Make Me Wanna...,My Way,Usher,47TqCCnEliDp8NRDyIQoQq,1997-09-16,66,219120,0.761,0.0359,0.639,0.0,0.0945,0.922,-7.577,0.0539,164.088,5,4
Let's Talk About Sex,Blacks' Magic,Salt-N-Pepa,6hTBP6QLwJdxbKyLlLXrGo,1990-01-01,61,213266,0.863,0.0507,0.543,0.0,0.241,0.799,-13.497,0.13,106.929,6,4
Doo Wop (That Thing),The Miseducation of Lauryn Hill,Ms. Lauryn Hill,0uEp9E98JB5awlA084uaIg,1998-08-25,72,320266,0.535,0.0393,0.505,0.0,0.0923,0.495,-8.926,0.245,99.935,2,4
You Are Not Alone,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,3AoeaZs8dFemFJr3JdzOL0,1995-06-16,65,345600,0.651,0.639,0.402,7.73e-05,0.0765,0.258,-9.303,0.028,119.873,11,4
The Power of Love,The Colour Of My Love,Céline Dion,5kK1Iru9ogP3Iy1zsANU1n,1993-11-09,69,342400,0.546,0.36,0.519,0.00046,0.24,0.247,-9.072,0.0291,140.054,8,4
Summertime,Homebase,DJ Jazzy Jeff & The Fresh Prince,20XdEFyaUR9C7aDIdq2OAd,1991-07-09,63,270973,0.677,0.0455,0.539,1.84e-06,0.845,0.469,-14.439,0.063,95.116,7,4
That's The Way Love Goes,Janet,Janet Jackson,29rQJydAlO0uMyWvRIZxQg,1993-05-18,64,265106,0.703,0.302,0.7,0.471,0.0718,0.582,-6.789,0.0693,97.675,5,4
Otherside,Californication (Deluxe Edition),Red Hot Chili Peppers,64BbK9SFKH2jk86U3dGj2P,1999-06-08,78,255373,0.458,0.00316,0.795,0.000202,0.0756,0.513,-3.265,0.0574,123.229,0,4
People Everyday - Metamorphosis Mix,Extended Revolution,Arrested Development,1nSUJWYRqsafI8Bh1X0ypp,2003-01-01,59,298773,0.843,0.00852,0.508,2.1e-06,0.648,0.704,-13.918,0.221,91.094,10,4
I Love Your Smile,Inner Child,Shanice,69mFxANpGyq9s69LqH3d9G,1991-11-19,61,257973,0.722,0.00955,0.842,8.45e-06,0.178,0.751,-8.745,0.126,93.954,5,4
Un-Break My Heart,Secrets,Toni Braxton,5Ihd9HrPvOADyVoonH9ZjB,1996-06-18,67,270333,0.625,0.412,0.426,0.0,0.116,0.112,-8.4,0.0271,110.021,2,4
Stay Another Day,Steam,East 17,4wYCe9tSmUolNU4WmJKbZy,1994-01-01,54,267133,0.524,0.578,0.489,0.000624,0.186,0.443,-7.828,0.0274,127.768,2,4
Heal the World,Dangerous,Michael Jackson,7woW97CfcWaKtuC6W5BP2K,1991-11-13,67,384306,0.545,0.537,0.485,1.8e-06,0.104,0.101,-8.045,0.0485,80.948,9,4
Woman,Man,Neneh Cherry,1eOCyaSRBdFGofbLYjgGM2,1996-01-01,57,270400,0.542,0.0901,0.54,0.0346,0.198,0.33,-8.888,0.0261,136.022,3,4
Around the World,Homework,Daft Punk,1pKYYY0dkg23sQQXi0Q5zN,1997-01-17,75,429533,0.956,0.00356,0.795,0.889,0.0906,0.841,-5.311,0.15,121.294,7,4
Sweet Harmony,Single File,The Beloved,6D44MaupiigmMXuJg0rU82,1997,0,300693,0.595,0.0296,0.737,0.109,0.0639,0.867,-10.332,0.03,101.193,10,4
sometimes,loveless,my bloody valentine,5CXokdWISVHIcq4BsKwDvJ,1991-11-04,53,319160,0.356,1.09e-05,0.609,0.878,0.1,0.0952,-14.697,0.0514,128.432,7,4
Out Of Space (Remastered),Experience: Expanded (Remastered),The Prodigy,6gd0CyUDtpqZpTz2Yh2etS,1992,0,298533,0.645,0.00156,0.96,0.31,0.105,0.606,-5.124,0.0609,147.08,9,4
Overcome,Maxinquaye (Deluxe Edition),Tricky,0tYEsmdrsv5Fi3UOn58bou,1995,47,270093,0.814,0.43,0.599,0.736,0.0904,0.752,-13.007,0.232,82.278,2,4
Hey Boy Hey Girl,Surrender,The Chemical Brothers,7kXmJwrZGIhDaLT9sNo3ut,1999-01-01,64,290493,0.632,0.119,0.92,0.508,0.114,0.363,-4.976,0.0531,127.001,2,4
Your Woman,Playlist: Dance,Various Artists,2iaCwsy9HDIVPczJJZ7mSe,2008-04-28,0,259893,0.815,0.033,0.605,0.684,0.114,0.795,-9.118,0.0368,102.643,5,4
Every You Every Me,Without You I'm Nothing,Placebo,3tRv4ZYZimrL27flnjgeR6,1998-10-12,68,213800,0.478,2.7e-05,0.923,0.719,0.325,0.165,-7.547,0.0569,133.134,10,4
Hedonism (Just Because You Feel Good),Stoosh,Skunk Anansie,2qRZm3cGCUPK40j3g0G5cN,1996-04-01,63,207360,0.563,0.0874,0.536,0.000105,0.164,0.312,-9.488,0.0286,81.094,10,4
Born Slippy (Nuxx),1992 - 2012,Underworld,7xQYVjs4wZNdCwO0EeAWMC,2014-01-01,65,456480,0.576,0.00106,0.953,0.49,0.474,0.303,-8.968,0.0362,140.042,10,4
Song 2 - 2012 Remaster,Blur (Special Edition),Blur,1FTSo4v6BOZH9QxKc3MbVM,1997-02-10,76,121160,0.674,0.00178,0.789,0.00708,0.0753,0.918,-6.903,0.0676,129.802,8,4
Breathe,The Fat of the Land - Expanded Edition,The Prodigy,5oPUBUzrAnwvlmMzl1VW7Y,1997,1,334800,0.679,0.0091,0.822,0.871,0.0388,0.32,-6.117,0.0498,130.036,9,4
Come As You Are,Nevermind (Remastered),Nirvana,4P5KoWXOxwuobLmHXLMobV,1991-09-26,75,218920,0.5,0.00016,0.824,0.00161,0.0916,0.539,-5.846,0.0388,120.125,4,4
Angel,Mezzanine,Massive Attack,7uv632EkfwYhXoqf8rhYrg,1998-01-01,61,379533,0.714,0.0157,0.309,0.807,0.0777,0.0671,-10.796,0.0291,107.346,7,4
My Favourite Game,Gran Turismo,The Cardigans,7gjm1sq5ALU5svBSi9g178,1998-10-01,49,217133,0.58,0.000133,0.782,0.00115,0.31,0.496,-7.085,0.0338,143.475,5,4
Block Rockin' Beats,Dig Your Own Hole,The Chemical Brothers,1FNvrp5K02oThumS6gllzp,1997-01-01,48,313666,0.558,0.0227,0.982,0.522,0.117,0.69,-3.125,0.063,109.369,10,4
Glory Box,Dummy,Portishead,3Ty7OTBNSigGEpeW2PqcsC,1994-01-01,68,308626,0.51,0.177,0.434,0.516,0.0603,0.207,-10.004,0.0361,119.695,1,4
Rock ‘n’ Roll Star - Remastered,Definitely Maybe (Remastered) [Deluxe Edition Remastered],Oasis,1lCuf3uU0ZdAiqxVuZUv67,1994-08-29,0,322946,0.314,0.000421,0.972,0.00129,0.407,0.447,-3.21,0.0701,138.223,4,4
Pack Yr Romantic Mind,Transient Random-Noise Bursts With Announcements,Stereolab,48Oewsngh2r6BmGd9XmTY0,1993-08-24,35,306133,0.525,0.026,0.359,0.763,0.0997,0.761,-15.682,0.0274,133.709,7,4
A Girl Like You,Gorgeous George,Edwyn Collins,6XOINCZBv8Q7RXgNNiTwIN,1994,63,236583,0.619,0.0243,0.781,0.000286,0.402,0.533,-7.455,0.0393,126.267,5,4
Unfinished Sympathy - 2006 Digital Remaster,Collected,Massive Attack,10CiC7n8xCJJpbNcBpHsXc,2006-03-27,51,312293,0.588,0.0142,0.889,0.133,0.514,0.698,-5.608,0.0314,114.399,7,4
Missing - 2013 Remaster,Amplified Heart (Deluxe Edition),Everything But The Girl,79WrmdVsLbwRTUCiH7cPsa,1994-06-13,61,247200,0.677,0.077,0.484,4.75e-05,0.135,0.697,-10.506,0.0324,123.534,9,4
All I Need (feat. Beth Hirsch),Moon Safari,Air,7jOM0KIKgIppqIEvEjixaj,1998-01-14,43,268306,0.327,0.878,0.425,0.000873,0.18,0.165,-11.577,0.027,93.946,7,4
Child Psychology,England Made Me,Black Box Recorder,68lYnrHMQlCNmVpvyeVfrq,1998-07-06,59,248266,0.354,0.132,0.394,0.044,0.131,0.166,-11.563,0.053,160.554,2,3
Needle In The Hay,Elliott Smith,Elliott Smith,1bFPKxP56XWDXJOwo3Kvfp,1995-07-10,52,257586,0.562,0.24,0.192,0.0344,0.118,0.313,-17.451,0.0412,116.015,9,4
Brimful of Asha (Norman Cook Remix) (Single Version),Brimful of Asha,Cornershop,29capylmokCeuNAWqGitij,1997-08-18,0,243666,0.686,0.22,0.936,0.0,0.0964,0.942,-3.923,0.0571,125.665,11,4
Erase / Rewind,Gran Turismo,The Cardigans,2oHmRO0X4gW4VlCJRcZzez,1998-10-01,49,215760,0.732,0.00145,0.681,0.00112,0.11,0.699,-7.103,0.0317,103.72,11,4
Sexy Boy,Moon Safari,Air,6INLpBxo9F5QMer04VXEnd,1998-01-16,59,298466,0.437,0.0011,0.652,0.614,0.111,0.211,-6.152,0.0288,111.888,0,4
Echo's Answer,Echo's Answer,Broadcast,7kBoYDqxYcmOjnJxA2qYKt,1999-10-01,32,191893,0.313,0.948,0.241,0.859,0.102,0.0863,-16.474,0.0381,119.88,0,3
Where the Wild Roses Grow - 2011 - Remaster,Murder Ballads (2011 Remastered Version),Nick Cave & The Bad Seeds,3OwtuzRo8mc7lgsBau9MWk,1996,58,237080,0.336,0.378,0.47,0.00332,0.0953,0.163,-10.541,0.0319,154.649,7,3
Sure Shot,Ill Communication,Beastie Boys,21REQ1bCUWphT2QK3bLWYQ,1994-05-23,59,199666,0.692,0.388,0.799,0.0,0.301,0.549,-7.924,0.164,97.978,1,4
Rid Of Me,Rid Of Me,PJ Harvey,3m2Zd230K68bC4Qe961d9p,1993-01-01,49,268826,0.715,0.00485,0.0885,0.00694,0.155,0.544,-20.682,0.0521,125.383,9,4
Where Is My Mind?,Surfer Rosa (Remastered),Pixies,6mcxQ1Y3uQRU0IHsvdNLH1,1988,2,236973,0.518,0.0157,0.436,0.000621,0.079,0.27,-14.134,0.0349,80.88,4,4
Pitseleh,XO,Elliott Smith,1Q0sk7b7PAGjgC3R5zyuWt,1998-01-01,51,202533,0.447,0.883,0.208,0.153,0.105,0.511,-18.663,0.0337,105.669,2,3
The First Big Weekend,Ten Years of Tears,Arab Strap,4BKJRy9GPS4Y3t61S1xEhF,2006-10-22,0,292746,0.686,0.0884,0.675,0.114,0.0911,0.603,-10.831,0.054,146.534,2,4
Heart-Shaped Box,In Utero - 20th Anniversary - Deluxe Edition,Nirvana,4OaV9UYQ3EfrBRPjoO6u7c,1993-09-21,0,281160,0.493,0.188,0.66,0.0298,0.094,0.307,-10.198,0.0457,100.977,1,4
Only Love Can Break Your Heart,London Conversations,Saint Etienne,0A2zg1ODBP93QX3zCYhqEg,2008-01-01,0,269653,0.594,2.76e-05,0.882,0.544,0.129,0.713,-5.527,0.0339,102.404,7,4
Zombie,No Need To Argue,The Cranberries,2IZZqH4K02UIYg5EohpNHF,1994-10-03,7,306426,0.307,0.0154,0.635,0.00483,0.366,0.304,-8.957,0.0339,166.973,7,4
Brazen (Weep),Stoosh,Skunk Anansie,6y1aQnRygCMp8ezpw08iv9,1996-04-01,44,271826,0.531,0.0592,0.52,1.91e-06,0.118,0.217,-7.714,0.0346,126.846,4,4
U-Mass,Trompe Le Monde,Pixies,17Qj1HcrBR00pmTvrs7vDW,1991-09-23,0,180866,0.609,0.00111,0.698,0.00031,0.728,0.44,-9.942,0.0398,106.942,5,4
Girls & Boys,Blur: The Best Of,Blur,5CeL9C3bsoe4yzYS1Qz8cw,2000-10-23,67,259385,0.693,0.00986,0.875,0.0,0.0601,0.899,-8.354,0.0315,120.048,7,4
Down By The Water,To Bring You My Love,PJ Harvey,48mJX8glOrQkrSdVBjc0Wb,1995-01-01,57,194506,0.623,0.00168,0.622,0.181,0.343,0.319,-12.255,0.0412,125.166,2,4
Autumn Sweater,I Can Hear The Heart Beating As One,Yo La Tengo,4R7kumtHnf5SsKyPYrVO5r,1997-04-22,0,318373,0.628,0.141,0.455,0.693,0.135,0.858,-12.436,0.0427,102.09,7,4
Losing My Religion,Out Of Time,R.E.M.,4d9RTWdrFLVAGhdzvqxkwn,1991-03-12,0,268933,0.7,0.0943,0.686,1.93e-06,0.0847,0.815,-10.338,0.0279,125.412,9,4
In Bloom,Nevermind,Nirvana,2qdRHMosT8YO3zfEJQXHsW,1991-09-26,0,254760,0.433,9.84e-06,0.744,7.73e-05,0.29,0.595,-8.97,0.0449,157.18,10,4
Cherry-coloured Funk,Heaven Or Las Vegas (Remastered),Cocteau Twins,6sVQNUvcVFTXvlk3ec0ngd,1990-09-17,0,192466,0.377,0.00174,0.65,5.75e-05,0.107,0.365,-5.902,0.029,180.074,2,4
Teardrop,Mezzanine,Massive Attack,67Hna13dNDkZvBpTXRIaOJ,1998-01-01,68,330773,0.615,0.0173,0.419,0.497,0.135,0.216,-8.8,0.0395,76.997,11,4
Soon - Remastered Version,Loveless,my bloody valentine,1unh7tJrDhKe7RcK9taMCf,1991-11-04,0,421066,0.421,4.84e-06,0.931,0.879,0.383,0.642,-9.075,0.043,109.555,6,4
French Disko,Refried Ectoplasm [Switched On Volume 2],Stereolab,0C03B3oqKkoGVrNqgWjkqB,1995-07-12,0,215866,0.283,2.18e-06,0.678,0.257,0.0944,0.277,-9.435,0.0375,151.537,8,4
Sabotage,Ill Communication,Beastie Boys,0Puj4YlTm6xNzDDADXHMI9,1994-05-23,73,178440,0.324,0.032,0.938,0.0321,0.0961,0.543,-7.332,0.102,168.131,6,4
Reverend Black Grape,It's Great When You're Straight ... Yeah,Black Grape,2ZODjHVq1JxCBqWFeBPmAo,1995-01-01,26,313773,0.61,0.000587,0.919,0.00263,0.186,0.657,-6.889,0.0643,108.11,8,4
On Your Own - Remastered 2016,A Northern Soul (2016 Remastered / Deluxe),The Verve,6KA7zkPJOGjFI4bmwm3la2,1995,40,213733,0.447,0.359,0.711,2.81e-06,0.247,0.379,-7.291,0.0237,86.217,4,4
Big Time Sensuality,Debut,Björk,0X0LTI0MQG9S3FLSUvjrj5,1993-07-05,43,236640,0.723,7.67e-05,0.732,0.0135,0.18,0.516,-12.251,0.0963,118.582,1,4
Velouria,Bossanova,Pixies,74zx7Xg9U6e5zE1titeKU5,1990-08-13,0,220333,0.485,0.00143,0.645,0.207,0.094,0.556,-12.574,0.0318,124.627,6,4
when you sleep,loveless,my bloody valentine,2KylN9C0wNbzLgZNTG9oiU,1991-11-04,59,251946,0.399,3.43e-05,0.866,0.738,0.0785,0.125,-9.72,0.0558,128.864,6,4
Beetlebum - 2012 Remaster,Blur (Special Edition),Blur,4OHVCeQYPncEwZOtNAJZZx,1997-02-10,59,305213,0.542,0.0794,0.627,0.000517,0.277,0.814,-7.105,0.0243,89.734,0,4
You're Gorgeous,Best of Babybird,Babybird,44OnyhrKWViHX8aHnMk0PU,2004,0,223173,0.58,0.247,0.691,0.0,0.429,0.292,-7.359,0.0338,123.617,0,4
Ready to Go,Ready To Go,Republica,2bEbTqj36jmuwMhvvCRC2y,2002-05-24,48,301533,0.559,0.000242,0.952,0.192,0.204,0.243,-4.68,0.0544,130.047,7,4
Good Enough,Ace A's + Killer B's,Dodgy,1QdbOe3o38SdDOxgMSfRGd,1998-01-01,0,239840,0.576,0.0012,0.963,0.000762,0.37,0.75,-6.145,0.0548,111.738,0,4
Sandstorm,All Change,Cast,3knlIGVH97AywBzVtF1Rpy,1995-01-01,48,161706,0.42,0.0403,0.807,0.00952,0.218,0.704,-7.992,0.03,94.582,4,4
Reverend Black Grape,It's Great When You're Straight... Yeah,Black Grape,2EaFQ1NPwYnk0edt2dW5FW,1995-08-07,41,313066,0.606,0.000676,0.923,0.00289,0.081,0.599,-6.842,0.0661,108.107,8,4
Alison,Souvlaki,Slowdive,55CenVQ4alvDJ1PS8aYB0m,1993,0,231893,0.279,0.00957,0.423,0.837,0.128,0.291,-12.06,0.038,101.571,4,4
Just,The Bends,Radiohead,4SE81CrzH0qPA8KHqM9Syz,1995-03-28,0,234800,0.291,0.000401,0.767,0.0119,0.0763,0.358,-6.913,0.0862,175.699,7,4
Some Things Last A Long Time,1990,Daniel Johnston,4ndBp2Mm0oBNOdjyQvJ9jz,1990-01-01,0,294213,0.502,0.961,0.114,0.172,0.124,0.221,-12.963,0.0366,79.046,0,3
Parklife,Blur: The Best Of,Blur,3mqRLlD9j92BBv1ueFhJ1l,2000-10-23,56,187040,0.632,0.154,0.877,0.0,0.328,0.749,-6.905,0.0606,138.391,4,4
Nancy Boy,Placebo,Placebo,1ZOeXUr9ieWw80zs1T6pkp,1996-06-17,53,210933,0.391,0.000181,0.958,0.000899,0.122,0.326,-5.494,0.0832,89.88,10,4
Popular,High/Low,Nada Surf,48sJGpBLqQTs0sZ2ImHJof,1996-06-18,57,220586,0.444,0.00751,0.884,8.94e-05,0.116,0.296,-6.104,0.119,94.82,7,4
You Can Have It All,And Then Nothing Turned Itself Inside-Out,Yo La Tengo,4GrfClvQgCVLsCfqw7YthQ,2000-02-22,0,276640,0.515,0.637,0.833,0.944,0.302,0.965,-9.409,0.0362,178.471,4,4
Live Forever,Definitely Maybe,Oasis,0ZyrgDl8C0Cq9Gt3nPxqvd,1994-08-29,0,276866,0.263,1.23e-05,0.778,7.64e-06,0.375,0.203,-5.418,0.0334,90.512,9,4
Twisterella - 2001 Remaster,Going Blank Again (Expanded),Ride,5Aap5YVJvxkUSv0vf70GPh,1992-03-09,38,221693,0.407,0.000384,0.936,0.644,0.135,0.735,-4.329,0.0517,135.469,4,4
Sense,Sense,The Lightning Seeds,1GTxQSxrX11v0CXF64SJe3,1992-01-01,45,253133,0.563,0.00153,0.878,0.000151,0.0703,0.855,-7.435,0.0289,115.612,0,4
The Only One I Know,Some Friendly,The Charlatans,17hdos7cv1vAvcfoTU4Pym,1990-10-08,0,238120,0.543,0.0685,0.572,0.00119,0.0823,0.533,-13.124,0.0317,113.312,5,4
Game of Pricks,Alien Lanes,Guided By Voices,0IOsyajRwGLKRpbIBEsTdm,1995-04-04,0,93306,0.366,0.255,0.964,0.721,0.511,0.405,-7.017,0.0704,122.251,10,4
Destiny Calling,James: The Best Of,James,3gAKJMJ1jdFt5Rk4UvhPz3,1998-01-01,37,230173,0.369,0.000901,0.901,0.0,0.094,0.437,-4.921,0.0522,102.947,9,4
Sheela-na-gig,Dry,PJ Harvey,4Epg3eOUKLJJRP86FWEamF,1992-03-30,0,192106,0.483,0.0099,0.535,0.00029,0.117,0.418,-16.625,0.0453,127.077,1,4
Venus As A Boy,Debut,Björk,0NNgY2gc1TUwBQoVp98Fxw,1993-07-05,57,282560,0.619,0.0297,0.401,0.00355,0.0701,0.815,-11.746,0.0339,136.21,1,4
only shallow,loveless,my bloody valentine,1KKuoYESWoUGsau6YYoEMl,1991-11-04,53,256573,0.14,0.000243,0.641,0.837,0.108,0.352,-10.435,0.0422,170.207,0,4
Norwegian Wood,When I Was Born for the 7th Time,Cornershop,6Y3eSyYWYQCa4iXJTp29WM,1997-09-08,0,148240,0.408,0.462,0.484,6.88e-05,0.269,0.527,-7.546,0.0348,184.342,4,3
The Life Of Riley,Life Of Riley - The Lightning Seeds Collection,The Lightning Seeds,6uAoFqSLH9UjCPn4yo4HMh,2003-01-01,44,244693,0.553,0.0104,0.928,0.00557,0.149,0.59,-6.365,0.0447,121.535,0,4
All I Want,Stoosh,Skunk Anansie,0ssMkB7cxLPgV5rRia6DFp,1996-04-01,35,231640,0.311,0.000627,0.846,0.000325,0.129,0.268,-4.825,0.0371,183.358,5,4
I Want It That Way,Millennium,Backstreet Boys,47BBI51FKFwOMlIiX6m8ya,1999-05-18,80,213306,0.689,0.257,0.694,0.0,0.148,0.482,-5.83,0.027,99.039,6,4
Thunder,Up All Night,East 17,3BBRIwXeaZ22JBfM7727M7,1995-11-13,0,294040,0.584,0.2,0.8,0.0,0.133,0.512,-8.327,0.0545,86.859,0,4
I Gotta Be,A Jagged Era,Jagged Edge,5nS5mDWAyce9gjD8crHcZX,1997-10-21,57,215266,0.719,0.651,0.362,0.0,0.114,0.58,-11.547,0.0276,109.915,9,4
Freak Me,Love Songs,Another Level,06oS63X7MWr6uhrmFQryZT,2002-12-14,43,295600,0.768,0.0193,0.631,0.0,0.543,0.862,-8.029,0.0445,136.707,2,4
Relight My Fire (feat. Lulu),Take That Greatest Hits,Take That,3iODl7yzl5v1HgVFWOXHxR,1996-03-25,0,249000,0.668,0.116,0.723,0.0,0.107,0.849,-13.311,0.0413,122.605,9,4
I Don't Wanna Kiss You Goodnight,LFO,LFO,16TZZy0lkwb5CoygaBzUbi,1999-08-10,37,245360,0.612,0.309,0.758,0.0,0.0949,0.579,-4.123,0.0314,128.015,0,4
Get Down (You're the One for Me) - LP Edit No Rap,Backstreet Boys,Backstreet Boys,6KPMiBhU6O9RBImTQXQNCe,1996-05-06,59,230386,0.777,0.0736,0.94,0.0,0.135,0.749,-5.315,0.0407,113.015,8,4
It's Alright - The Guvnor Mix,Around The World - The Journey So Far,East 17,5Lk0t4HM9zD0AlWRpMxIFQ,1996-11-01,0,279799,0.607,0.00132,0.933,8.37e-05,0.133,0.393,-4.691,0.037,129.947,5,4
I've Got a Little Something for You,90s 100 Hits,Various Artists,2hkRVX1Ea7tRespEHB5ytl,2014-11-28,34,220213,0.66,0.0652,0.871,0.0,0.339,0.74,-8.279,0.0396,101.829,7,4
With All My Heart,Dream Street,Dream Street,5AHdzOGycKBVw8lvCfEAtz,2000,29,247493,0.377,0.561,0.581,0.0,0.151,0.308,-7.591,0.0335,144.073,7,4
Where Do You Go,Greatest Hits,No Mercy,1lkfcyCLP0KPykSLIgh1VT,2007,49,271440,0.673,0.0153,0.895,0.0717,0.128,0.932,-6.241,0.0317,127.053,10,4
Everybody (Backstreet's Back) - Radio Edit,Backstreet's Back,Backstreet Boys,1di1BEgJYzPvXUuinsYJGP,1997-08-12,75,225360,0.731,0.0352,0.853,0.0,0.268,0.605,-4.219,0.0363,108.016,10,4
Thank God I Found You (feat. Joe & 98°),Thank God I Found You,Mariah Carey,0RPnQCfta3EGQcy7ofaSLx,2000-01-25,0,257933,0.483,0.612,0.534,0.0,0.101,0.147,-5.85,0.0316,129.326,10,4
House of Love,Walthamstow,East 17,07TCY69AXkj3E7LC19vq45,1993-02-12,0,269626,0.618,0.0199,0.986,0.0,0.176,0.254,-3.916,0.108,117.535,5,4
I Want You Back - Radio Edit,'N Sync UK Version,*NSYNC,221LRlPHPuevgE1tuUlof9,1997,61,200440,0.751,0.0521,0.939,0.00056,0.477,0.905,-3.305,0.0466,112.041,8,4
Invisible Man,98º,98º,5EOGZmuU56m3fFhqr4HCLe,1998-01-01,50,283266,0.694,0.202,0.552,0.0,0.176,0.573,-10.452,0.0278,89.904,9,4
Back Here (Acoustic),Back Here (Acoustic),BBMAK,7i5nxIpp825REs6RWGn8E8,2018-11-09,32,194830,0.526,0.647,0.524,0.0,0.122,0.708,-5.915,0.0268,104.694,8,4
We've Got It Goin' On - Radio Edit,Backstreet Boys,Backstreet Boys,7qD9lD0dabABT6y3Vw3uVX,1996-05-06,58,219466,0.757,0.0953,0.868,0.0,0.244,0.929,-4.986,0.0358,112.973,3,4
I'm Still In Love With You,Home Again,New Edition,46LEQkbfPT5x2ZanS3STg5,1996-01-01,55,279666,0.741,0.426,0.519,0.0,0.318,0.418,-4.683,0.0351,134.294,8,4
If I Ever Fall In Love,If I Ever Fall In Love,Shai,1jCsCYgzQQHk3bDJDuFbNi,1992-01-01,57,189026,0.402,0.758,0.205,0.0,0.147,0.42,-11.232,0.038,143.994,6,4
Stay Another Day,Steam,East 17,0QIgxEydF4mfYc9qraBzqT,1994-10-17,0,267480,0.515,0.6,0.452,0.00073,0.171,0.456,-9.197,0.0275,127.801,2,4
If I Was the One,Love Crimes,Ruff Endz,7wAgTBeRZeMpQxftFYOgRq,2000-08-22,37,266866,0.627,0.368,0.405,0.0,0.0972,0.298,-7.189,0.0335,111.832,10,4
Crazy,X,K-Ci & JoJo,3PJivN5BZ2ckFa22igIu4a,2000-01-01,58,260266,0.677,0.0987,0.648,0.0,0.554,0.448,-4.4,0.0259,116.128,0,4
More Than That,Black & Blue,Backstreet Boys,4XRUKxDIn28c7uHEzbGFgj,2000-11-21,57,224933,0.58,0.0102,0.729,0.0,0.0805,0.483,-6.705,0.0287,80.061,4,4
Tearin' up My Heart - Radio Edit,'N Sync UK Version,*NSYNC,73q3FpQVXWk5eSUnyo83E4,1997,64,209400,0.687,0.00211,0.918,1.26e-05,0.344,0.747,-4.676,0.0392,110.06,7,4
My Everything,Revelation,98º,3wOzg11kxIvydHhkoPnjKP,2000-01-01,0,231200,0.642,0.361,0.527,0.0,0.0996,0.246,-7.676,0.0306,125.995,4,4
Be Alone No More (feat. Jay-Z),Another Level,Another Level,6jkGDxsBI0Et6D66FqaI0X,1998-11-09,39,238906,0.761,0.263,0.584,0.0,0.232,0.96,-5.577,0.0335,97.997,8,4
No Matter What,...By Request,Boyzone,4iiRroCTxMy47PUOtSsvQf,1999-05-31,0,275200,0.552,0.207,0.397,2.89e-06,0.132,0.529,-10.451,0.0319,185.409,7,4
The Distance,evan and jaron,Evan And Jaron,7Knembnq1sARRxU982gpUl,1999,29,265666,0.39,0.0553,0.746,1.76e-06,0.0957,0.527,-6.815,0.0415,76.008,7,4
Let's Get Married,J.E. Heartbreak,Jagged Edge,1PmHkalaUHhh0fz23SBHDL,2000-01-18,55,263226,0.761,0.175,0.627,0.0,0.128,0.891,-5.554,0.0538,109.821,1,4
Anywhere for You,Backstreet Boys,Backstreet Boys,3TsPWWNo820AxNmnhpOXkt,1997,0,281333,0.627,0.327,0.583,0.0,0.142,0.299,-6.746,0.0366,129.674,5,4
Everything Changes,Take That Greatest Hits,Take That,5RWVIPhDjeUKGRqXF65v1N,1996-03-25,0,213400,0.697,0.00866,0.749,1.83e-05,0.0564,0.607,-8.55,0.0459,127.68,11,4
Slam Dunk (Da Funk),Five,Five,5K1hUYQsNQJcKgM6QQW8B7,1998-07-14,32,215826,0.717,0.022,0.926,0.00257,0.267,0.851,-4.116,0.0424,100.048,7,4
I Thought She Knew,No Strings Attached,*NSYNC,0b4u7IhBY61kSmS8wVIPYg,2000-03-21,38,202333,0.397,0.915,0.272,0.0,0.143,0.198,-9.887,0.0312,79.416,0,3
The Day We Find Love,The Journey,911,1aqGEA5h6OyeTOjamOqQdB,1997-01-01,50,292426,0.587,0.041,0.574,0.0,0.145,0.521,-8.505,0.0232,83.989,11,4
Show Me the Meaning of Being Lonely,Millennium,Backstreet Boys,3BsaRV5QIulYz2lV9WWa8T,1999-05-18,68,234960,0.63,0.231,0.625,0.0,0.0765,0.683,-5.088,0.0252,167.998,6,4
Picture Of You,...By Request,Boyzone,2Ta72mApn3a6OZNGSaxaDI,1999-05-31,0,209773,0.766,0.0918,0.893,2.11e-06,0.337,0.88,-6.394,0.0366,116.651,0,4
