name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Never Gonna Give You Up,Whenever You Need Somebody,Rick Astley,4uLU6hMCjMI75M1A2tKUQC,1987-11-12,3,213573,0.721,0.115,0.939,3.79e-05,0.108,0.914,-11.823,0.0376,113.309,8,4
Funky Town,Paradas Continuas,Various Artists,7723JnKU2R15Iv4T7OJrly,2009-10-20,2,239253,0.906,0.000547,0.63,0.616,0.0994,0.342,-8.071,0.0575,122.458,0,4
Bette Davis Eyes - Re-Recorded,Bette Davis Eyes,Kim Carnes,0kPeymTUiaidv48eRrMISu,2007-01-01,65,224693,0.659,0.0174,0.541,0.0,0.198,0.56,-7.919,0.0272,116.685,5,4
Wake Me Up Before You Go-Go,Make It Big,Wham!,5XsMz0YfEaHZE0MTb1aujs,1984-10-23,0,230693,0.618,0.186,0.764,0.0,0.12,0.876,-6.027,0.0562,81.366,0,4
Video Killed The Radio Star,The Age Of Plastic,The Buggles,7o7E1nrHWncYY7PY94gCiX,1980-01-10,70,252773,0.68,0.103,0.678,0.00828,0.204,0.251,-11.548,0.0754,131.165,1,4
Blue Monday,Singles (US format),New Order,4sy45X8Jo15DxjDDpDkInF,2005-12-06,0,449493,0.748,0.000757,0.783,0.528,0.09,0.929,-9.115,0.0527,130.376,0,4
Don't You Want Me,Dare!,The Human League,3L7RtEcu1Hw3OXrpnthngx,1981,75,236920,0.731,0.184,0.738,0.0,0.214,0.958,-8.125,0.0377,117.656,9,4
Break My Stride,I Don't Speak The Language,Matthew Wilder,1mCsF9Tw4AkIZOjvZbZZdT,1983-03-19,73,184480,0.917,0.195,0.588,0.0,0.0914,0.828,-11.047,0.0607,110.077,10,4
Jump - 2015 Remaster,1984 (Remastered),Van Halen,7N3PAbqfTjSEU1edb2tY8j,1984-01-04,78,241599,0.572,0.171,0.835,0.000377,0.0702,0.795,-6.219,0.0317,129.981,0,4
Red Red Wine,The Very Best Of,UB40,4uOKFydzAejjSFqYbv1XPt,2000,73,183733,0.857,0.00414,0.468,1.32e-05,0.269,0.843,-8.53,0.0476,89.119,1,4
Karma Chameleon - Remastered 2002,Colour By Numbers,Culture Club,2wSAWEYUHkt92X4SBAPqZE,1983-10-01,74,252773,0.668,0.225,0.73,0.0,0.188,0.894,-7.182,0.0366,92.049,10,4
Heaven Is a Place On Earth,Greatest Vol.1 - Belinda Carlisle,Belinda Carlisle,37Q5anxoGWYdRsyeXkkNoI,1987,68,246520,0.64,0.0243,0.852,1.82e-06,0.0497,0.793,-8.119,0.0345,122.902,1,4
You Can't Hurry Love,"Hello, I Must Be Going",Phil Collins,4YUlGNZfYA6EUE5KDsGqpC,1982-11-17,0,175346,0.639,0.0674,0.923,0.0,0.0879,0.761,-5.708,0.032,97.874,7,4
Easy Lover,Chinese Wall,Philip Bailey,7INi4pMPG4IE0Smx5y4KVf,1985-03-20,67,304506,0.749,0.0674,0.699,0.00192,0.0763,0.935,-13.108,0.0371,128.904,1,4
I'm So Excited,Best Of,The Pointer Sisters,2u8MGAiS2hBVE7GZzTZLQI,1989-10-21,64,229466,0.685,0.104,0.858,0.000119,0.147,0.692,-6.496,0.0348,92.305,8,4
Everywhere,Tango In The Night,Fleetwood Mac,6i8ecOsx4J2Px1maiqzqoG,1987-04-13,0,222733,0.69,0.218,0.54,0.00657,0.115,0.764,-10.516,0.0317,114.846,4,4
Walk Of Life,Brothers In Arms (Remastered),Dire Straits,4tyl9OMKMG8F2L0RUYQMH3,1985-05-13,0,249960,0.461,0.405,0.918,0.00033,0.126,0.802,-8.507,0.0959,172.435,4,4
I'm Gonna Be (500 Miles),Finest,The Proclaimers,66S14BkJDxgkYxLl5DCqOz,2003-09-01,71,219466,0.851,0.151,0.551,0.0,0.0827,0.807,-5.177,0.0396,131.922,4,4
West End Girls - 2001 Remaster,Please: Further Listening 1984-1986,Pet Shop Boys,7FlwylpJSe3ea6m1IrkizS,1986-03-24,0,245360,0.648,0.0114,0.947,0.0567,0.105,0.602,-6.617,0.0369,113.255,4,4
Thriller - 2003 Edit,Number Ones,Michael Jackson,0wQy2OO7jKjm0OOmA7gv3f,2003-11-18,60,311440,0.775,0.0892,0.852,2.35e-05,0.823,0.836,-4.813,0.0528,118.561,11,4
Eye of the Tiger,Rocky IV,Various Artists,2KH16WveTQWT6KOG9Rg6e2,1985,76,245640,0.817,0.132,0.599,0.000311,0.0873,0.548,-9.249,0.0328,108.873,0,4
The Power Of Love,Greatest Hits: Huey Lewis And The News,Huey Lewis & The News,2olVm1lHicpveMAo4AUDRB,2006-01-01,74,234333,0.768,0.0964,0.829,2.92e-05,0.097,0.962,-5.109,0.0313,118.773,5,4
Hungry Eyes,Dirty Dancing,Various Artists,25BxqC9Yo7TQ175DLAyMJs,1987-07-10,0,248266,0.703,0.0215,0.517,0.0,0.0953,0.689,-12.093,0.0254,110.52,5,4
Tell It to My Heart,Platinum & Gold Collection,Taylor Dayne,6jJCk7oHNwyowOUaF3gXEu,2003-06-17,56,220226,0.677,0.07,0.985,3.62e-05,0.351,0.87,-4.678,0.0549,118.092,1,4
Hungry Like the Wolf - 2009 Remaster,Rio (Collector's Edition),Duran Duran,39lSeqnyjZJejRuaREfyLL,1982-05-10,74,220626,0.691,0.0433,0.812,1.16e-06,0.299,0.685,-7.772,0.0558,127.568,0,4
You Can Call Me Al,Graceland (25th Anniversary Deluxe Edition),Paul Simon,0qxYx4F3vm1AOnfux6dDxP,1986-08-12,75,280000,0.776,0.182,0.763,0.00647,0.077,0.82,-8.124,0.0534,128.433,5,4
Uptown Girl,An Innocent Man,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,1983-08-08,78,197706,0.701,0.0755,0.944,0.0,0.601,0.792,-2.986,0.0455,128.993,4,4
"Danger Zone - From ""Top Gun"" Original Soundtrack","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",Kenny Loggins,34x6hEJgGAOQvmlMql5Ige,1997-03-25,76,215133,0.544,0.241,0.897,0.0,0.13,0.647,-6.056,0.0471,157.17,3,4
She Drives Me Crazy,The Platinum Collection,Fine Young Cannibals,0Zt9fqRK58Y0onY1VwaKp7,2006-03-20,0,218906,0.796,0.164,0.693,1.77e-05,0.0408,0.954,-6.02,0.0413,108.8,2,4
Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,05wIrZSwuaVWhcv5FfqeH0,1985,78,238733,0.596,0.0116,0.869,0.173,0.0678,0.944,-11.97,0.037,109.902,10,4
All Night Long (All Night),The Definitive Collection (International 2CD Version),Lionel Richie,4kjgGgDbNN4nR3OZYuRkUe,2003-01-01,0,260826,0.728,0.136,0.556,0.00298,0.0455,0.805,-12.888,0.0472,108.81,1,4
Close To Me,The Head On The Door (Remastered),The Cure,4xiyq1iRdsxuU1BPUJ490Z,1985-08-26,67,203266,0.724,0.0745,0.523,0.703,0.0811,0.965,-11.139,0.116,185.075,11,4
I Still Haven't Found What I'm Looking For - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),U2,7gozgbG5EBTukCFWToTRA5,1987-03-10,0,277480,0.565,0.0139,0.764,0.00488,0.079,0.686,-9.43,0.0351,100.891,1,4
Invisible Touch - Remastered 2007,Invisible Touch,Genesis,480dDrqG7LO6qDaphHeXlM,1986-06-09,68,210133,0.623,0.202,0.94,0.00184,0.0472,0.837,-5.731,0.0365,131.037,0,4
Walk This Way (feat. Aerosmith),Raising Hell,Run–D.M.C.,6qUEOWqOzu1rLPUPQ1ECpx,1986-05-15,70,310386,0.761,0.0174,0.711,0.000101,0.0652,0.947,-7.989,0.0604,105.448,9,4
Come On Eileen,Too Rye Ay (Deluxe Edition),Dexys Midnight Runners,5uzNa0SBGOe5pPnstWHMCt,1982-08,0,273720,0.466,0.413,0.615,0.0,0.343,0.812,-9.102,0.0492,108.016,0,4
Need You Tonight,Kick,INXS,5eU8qMd0TpaLqTGDZJaLDs,1987,66,180517,0.801,0.0713,0.723,0.154,0.0675,0.883,-4.985,0.0689,109.03,10,4
You Spin Me Round (Like a Record),Youthquake,Dead Or Alive,0BB9eUBBaaX6GALSYNcEp7,1985-09-05,0,196800,0.554,0.006,0.851,0.0242,0.405,0.96,-10.526,0.0334,128.103,6,4
The Boys Of Summer,Building The Perfect Beast,Don Henley,4gvea7UlDkAvsJBPZAd4oB,1984-01-01,76,288733,0.516,0.501,0.549,0.00572,0.184,0.907,-13.741,0.0373,176.941,6,4
Kiss,Parade - Music from the Motion Picture Under the Cherry Moon,Prince,62LJFaYihsdVrrkgUOJC05,1986-03-31,72,226240,0.898,0.0135,0.271,0.00138,0.0461,0.742,-12.238,0.091,111.485,7,4
What's Love Got to Do with It,What's Love Got to Do with It?,Tina Turner,4kOfxxnW1ukZdsNbCKY9br,1993,71,226880,0.851,0.219,0.406,6.41e-06,0.0853,0.792,-11.631,0.0661,97.84,1,4
Just Can't Get Enough,Speak And Spell (Deluxe),Depeche Mode,0qi4b1l0eT3jpzeNHeFXDT,1981-11-02,72,220893,0.766,0.403,0.772,0.0584,0.183,0.919,-9.362,0.0353,128.168,0,4
White Wedding,Vital Idol,Billy Idol,0bvpSvOYt4KTfZIZJmyFOs,1985,62,506226,0.677,0.0335,0.62,0.0529,0.285,0.672,-11.766,0.0364,146.74,9,4
The Safety Dance,The Safety Dance,Men Without Hats,4UB3TaEGEY9WoOpxYNMgy4,2010-05-21,60,164866,0.525,0.0252,0.882,0.0,0.101,0.623,-4.479,0.0467,101.674,5,4
Kids In America,The Very Best Of Kim Wilde,Kim Wilde,0q4xWbV08szzUpGPhVsrcD,2001,0,204480,0.566,0.0597,0.769,0.0,0.579,0.324,-4.973,0.0469,159.651,4,4
Like a Prayer,Celebration (double disc version),Madonna,1z3ugFmUKoCzGsI6jdY4Ci,2009-09-18,72,342680,0.624,0.264,0.842,2.11e-05,0.181,0.257,-5.285,0.0376,111.037,5,4
Get Down On It - Single Version,The Very Best Of Kool & The Gang,Kool & The Gang,1OsCKwNZxph96EkNusILRy,1999-01-01,0,212906,0.879,0.205,0.626,6.07e-05,0.056,0.968,-6.344,0.0604,110.864,7,4
Let's Hear It for the Boy,Let's Hear It For The Boy,Deniece Williams,0RMo4bixbZYfzuJ4AYBLu9,1984,0,260493,0.81,0.0778,0.386,0.00112,0.0404,0.812,-14.932,0.0595,122.585,7,4
Start Me Up - 2009 Re-Mastered Digital Version,Tattoo You (2009 Re-Mastered),The Rolling Stones,6ml6iL8HUdQKgtMaehAZc8,1981-08-24,0,213066,0.631,0.0436,0.932,0.137,0.0918,0.971,-4.142,0.0354,122.429,5,4
Faith - Remastered,Faith,George Michael,0HEmnAUT8PHznIAAmVXqFJ,1987-10-30,74,193200,0.887,0.0094,0.48,3.58e-05,0.0662,0.607,-11.994,0.117,95.846,11,4
Our House,A Guided Tour Of Madness,Madness,3rOD3MfHaXawznE0vrjM5B,2011-09-19,0,203120,0.59,0.0928,0.705,0.00146,0.056,0.803,-6.062,0.0382,120.874,0,4
I Think We're Alone Now,Tiffany,Tiffany,2dO88mixgzqmgy56wFUVSY,1987-01-01,0,228840,0.75,0.0247,0.723,0.00414,0.0215,0.946,-12.117,0.0485,130.515,7,4
What A Feeling,What A Feeling,Irene Cara,0aAR5HogGoT68EWFbyRFqx,2007-01-01,69,244533,0.532,0.382,0.729,0.0,0.366,0.595,-6.84,0.0474,121.97,10,4
Got My Mind Set On You - Remastered 2004,Cloud Nine,George Harrison,3OeUlriM0EZHdWleJtjoVr,1987-11-02,72,234653,0.767,0.465,0.854,2.03e-06,0.485,0.963,-6.947,0.0426,149.206,4,4
"Relax - 7"" Mix",Relax,Frankie Goes To Hollywood,3MIVb9pn5cDSdK7yNDsMU1,1983-10-24,0,236160,0.683,0.204,0.875,1.9e-06,0.0631,0.674,-6.916,0.0481,115.401,4,4
Every Little Thing She Does Is Magic - Remastered 2003,Ghost In The Machine (Remastered),The Police,60HDLY1Dh2Hy9wTVI3WPzO,1981-10-02,0,259500,0.558,0.121,0.768,0.0626,0.128,0.429,-9.997,0.0343,81.909,2,4
Word Up,Word Up,Cameo,43r1dGvg8RkARjctRlSYNC,1986-01-01,0,261000,0.863,0.0479,0.839,0.00784,0.0467,0.878,-13.1,0.0616,116.215,6,4
True - Single Edit,True - The Digital E.P.,Spandau Ballet,0CsM8VGDi38kusMv3pxyj1,2008-04-25,69,329146,0.742,0.459,0.533,0.148,0.064,0.391,-9.098,0.0288,97.395,0,4
Here I Go Again 87 - 2017 Remastered Version,Whitesnake (30th Anniversary Remaster),Whitesnake,0PP933bHgvV0eD19dG3ms5,1987,0,275693,0.384,0.151,0.846,7.73e-05,0.0913,0.272,-5.591,0.0365,90.172,7,4
Raspberry Beret,Around the World in a Day,Prince,5jSz894ljfWE0IcHBSM39i,1985-04-22,65,215173,0.761,0.21,0.67,0.000426,0.0685,0.91,-12.759,0.0438,120.752,2,4
Like a Virgin,Like a Virgin (Reissue),Madonna,1ZPlNanZsJSPK5h9YZZFbZ,1984-11-12,71,218626,0.771,0.152,0.655,0.00197,0.0685,0.97,-10.842,0.0372,119.747,3,4
Higher Love - Single Version,'80s Pop #1's,Various Artists,17Ng10tIgnYmAitl0SgT3R,2007-01-01,61,252226,0.696,0.055,0.89,0.0596,0.5,0.922,-6.819,0.0441,98.742,5,4
Ain't Nobody,"Epiphany: The Best of Chaka Khan, Vol. 1",Chaka Khan,2NVpYQqdraEcQwqT7GhUkh,1996-11-08,67,280853,0.8,0.189,0.878,0.000104,0.14,0.816,-7.109,0.0434,104.282,1,4
A Little Respect,Best of Erasure,Erasure,68J1DQoZvymFuaIOz3RdVK,2006-12-18,0,213866,0.584,0.0605,0.801,2.31e-06,0.273,0.633,-7.415,0.0257,114.114,0,4
Love Shack,Cosmic Thing,The B-52's,4W4wYHtsrgDiivRASVOINL,1989-06-23,71,320680,0.701,0.0544,0.803,1.54e-06,0.7,0.903,-6.786,0.0545,133.608,5,4
99 Red Balloons,99 Luftballons,Nena,5mYtpXrZZ1bbGJYDGC8I0Y,1984-08-21,0,284773,0.543,0.0853,0.482,9.22e-05,0.111,0.415,-12.789,0.194,193.513,4,4
Don't Leave Me This Way (with Sarah Jane Morris),Communards,The Communards,26g8bCaVhcv0KkBi5SlEg7,1997,0,260946,0.654,0.218,0.915,0.0,0.11,0.916,-6.254,0.0315,131.942,3,4
Super Trouper,Super Trouper,ABBA,7AMnWNkwYPxaVDgkwmEEKj,1980,0,254613,0.767,0.436,0.632,7.49e-06,0.2,0.953,-8.288,0.028,118.35,0,4
Together In Electric Dreams - 2003 - Remaster,The Very Best Of The Human League,The Human League,1hVAlfoZDcfCV0SjNPWfLQ,2003-09-15,0,235426,0.693,0.2,0.615,2.08e-06,0.0866,0.848,-11.76,0.0254,129.968,3,4
Never Too Much,Never Too Much,Luther Vandross,3nFJbZCHP4d9vduKjJLdBL,1981-07-23,71,230466,0.734,0.125,0.586,0.0,0.0367,0.762,-11.866,0.129,109.933,2,4
Sexual Healing,Midnight Love,Marvin Gaye,3VZmChrnVW8JK6ano4gSED,1982-10-01,70,238600,0.805,0.119,0.602,0.000122,0.0581,0.744,-9.7,0.0579,94.382,0,4
Love Will Tear Us Apart,The Best Of,Joy Division,2JO3HwMRPeya8bXbtbyPcf,2008-03-20,66,206866,0.443,5.24e-05,0.956,0.825,0.135,0.909,-6.198,0.0511,146.754,2,4
Loco in Acapulco,Indestructible,Four Tops,7gfAYm7X5HMSuKcO4dy8Wi,1988-02-14,62,274066,0.818,0.413,0.705,0.0,0.0269,0.965,-9.609,0.0329,123.436,4,4
Waiting for a Star to Fall,80s 100 Hits,Various Artists,5suJZTE8SpSmR4zMqxLg3V,2010-02-26,56,266213,0.656,0.0896,0.734,9.99e-05,0.301,0.591,-10.25,0.028,116.246,3,4
The Lion Sleeps Tonight,80s 100 Hits,Various Artists,1so85Or3C7J0sBnBOucVBA,2010-02-26,56,192666,0.637,0.0153,0.706,1.99e-06,0.167,0.858,-9.445,0.0349,121.105,5,4
Chain Reaction,Love and Life: The Very Best of Diana Ross,Diana Ross,2S9lDlH0ZLVwpJiRQUdLJE,2001-10-24,0,230533,0.794,0.155,0.55,0.000271,0.113,0.744,-12.988,0.0367,127.736,11,4
Teardrops - Single Version,Music For Groovin',Various Artists,5HiKQLlJ3LAuz8J9yHB0HX,2007-01-01,55,230573,0.879,0.037,0.693,0.119,0.18,0.966,-10.577,0.046,133.231,11,4
Hip To Be Square,Fore!,Huey Lewis & The News,648BMGrt98kUbLo24A4vgj,1986-01-01,66,245466,0.668,0.0025,0.779,0.000347,0.139,0.963,-11.089,0.0325,140.873,9,4
Gold,Spandau Ballet ''The Story'' The Very Best of (Deluxe),Spandau Ballet,0UYit2SshaoGD45cp21LEI,2014-10-10,0,231480,0.711,0.261,0.74,0.0114,0.104,0.638,-7.776,0.036,143.047,10,4
Golden Brown,La Folie,The Stranglers,2AX5E86cn9n2dgioZEjirI,1981,70,206760,0.562,0.143,0.383,0.124,0.138,0.599,-15.474,0.0304,93.764,6,3
Rock and Roll Ain't Noise Pollution,Back In Black,AC/DC,6J17MkMmuzBiIOjRH6MOBZ,1980-07-25,63,266040,0.576,0.041,0.659,0.0,0.0587,0.717,-5.617,0.0383,94.853,9,4
Another One Bites The Dust - Remastered 2011,The Game (2011 Remaster),Queen,5vdp5UmvTsnMEMESIF2Ym7,1980-06-27,81,214653,0.933,0.112,0.528,0.312,0.163,0.754,-6.472,0.161,109.967,5,4
"De Do Do Do, De Da Da Da",Zenyatta Mondatta (Remastered 2003),The Police,0yJvWbn8xQKiDZ84VN5lQG,1980-10-03,64,247293,0.78,0.06,0.523,0.0629,0.24,0.855,-8.884,0.051,147.86,9,4
Crazy Train,Blizzard Of Ozz (40th Anniversary Expanded Edition),Ozzy Osbourne,7ACxUo21jtTHzy7ZEV56vU,2020-09-18,76,293183,0.454,0.408,0.913,0.000271,0.248,0.521,-4.008,0.107,137.688,9,4
Brass in Pocket,Original Album Series,Pretenders,6YrHQ3Uv9YXK2gJNVTlT8P,2011-11-04,51,184093,0.766,0.721,0.655,0.0,0.243,0.815,-6.676,0.0324,97.771,9,4
Could You Be Loved,Uprising,Bob Marley & The Wailers,5O4erNlJ74PIF6kGol1ZrC,1980,77,237000,0.916,0.36,0.72,0.00016,0.0958,0.76,-8.548,0.1,103.312,0,4
Hells Bells,Back In Black,AC/DC,69QHm3pustz01CJRwdo20z,1980-07-25,73,312293,0.389,0.00532,0.873,0.0055,0.273,0.303,-4.768,0.0475,106.767,4,4
Career Opportunities - Remastered,Sandinista! (Remastered),The Clash,0iIa0DLI2ImYoqxJyfWPqw,1980,27,150213,0.685,0.32,0.738,0.0,0.244,0.91,-8.746,0.0376,141.395,9,4
Play For Today,Seventeen Seconds,The Cure,77HYwsktlwB37zyEH9dgYY,1980-04-18,51,218960,0.458,0.0487,0.731,0.0215,0.116,0.784,-12.049,0.145,80.425,11,4
Looking For Clues,Clues,Robert Palmer,0uc0zqpy99nF71nnT6eW1R,1980-01-01,48,293000,0.85,0.294,0.613,0.0906,0.0983,0.938,-10.936,0.0812,143.508,9,4
Dance (pt 1) - Remastered,Emotional Rescue (2009 Re-Mastered),The Rolling Stones,6bSFXLeYbyVR9jGvcRz6vW,1980-06-20,40,263226,0.74,0.354,0.895,0.402,0.0548,0.895,-4.529,0.0415,107.411,1,4
Back In Black,Back In Black,AC/DC,08mG3Y1vljYA6bvDt4Wqkj,1980-07-25,83,255493,0.31,0.011,0.7,0.00965,0.0828,0.763,-5.678,0.047,188.386,9,4
Turn Me Loose,Loverboy,Loverboy,2Z81PDDYNMTxZKiU2XIuFx,1980,60,337933,0.588,0.0841,0.641,0.000663,0.303,0.548,-12.205,0.0312,119.374,5,4
Somebody Got Murdered - Remastered,Sandinista! (Remastered),The Clash,6izEYubQaf7odJ46scKEzr,1980,40,214386,0.486,0.000681,0.94,0.00508,0.0861,0.72,-7.678,0.0611,158.296,4,4
Fashion - 2017 Remaster,Scary Monsters (And Super Creeps) [2017 Remaster],David Bowie,1MMYuuvnD3O9Sn90gDabv9,1980,50,290480,0.855,0.549,0.723,0.144,0.083,0.962,-9.508,0.0378,109.235,0,4
Fool for Your Loving - 2011 Remaster,Ready an' Willing (2013 Remaster),Whitesnake,1OwcckpLpQLDrAkBKYLEAX,1980-05-31,52,259066,0.597,0.0368,0.92,7.56e-06,0.0837,0.74,-5.933,0.0581,122.417,0,4
I Was A Teenage Werewolf - Remastered,Songs The Lord Taught Us,The Cramps,3sEQf5AuiphddGXRIWBcO9,1980,51,183866,0.412,0.000866,0.601,0.0466,0.321,0.49,-10.493,0.0536,114.537,2,4
Shoot to Thrill,Back In Black,AC/DC,0C80GCp0mMuBzLf3EAXqxv,1980-07-25,72,317426,0.457,0.000239,0.904,0.0879,0.396,0.48,-5.303,0.0747,141.038,2,4
Everybody Wants Some!! - 2015 Remaster,Women and Children First (Remastered),Van Halen,5TnzOUFWoZHUEtOWlxrIlY,1980-03-26,51,306049,0.528,0.0506,0.769,0.029,0.111,0.48,-8.413,0.0469,144.84,8,4
A Forest,Seventeen Seconds,The Cure,4iVTSRiJAA18d3QglhyJ6Q,1980-04-18,63,354640,0.587,0.423,0.493,0.712,0.0909,0.451,-14.927,0.0505,161.222,0,4
The Magnificent Seven - Remastered,Sandinista! (Remastered),The Clash,3Ro71R8Vpy166E2PuQDSc8,1980,55,333520,0.799,0.0595,0.789,0.0,0.0338,0.831,-8.208,0.0395,116.083,0,4
Driven To Tears,Zenyatta Mondatta (Remastered 2003),The Police,3ixzqclumr9K5ZY8xcdo0O,1980-10-03,51,200533,0.615,0.009,0.523,0.103,0.26,0.603,-9.232,0.0818,158.511,2,4
Hell Is For Children,Crimes Of Passion,Pat Benatar,67Q1PoAT5EzPwF5uplkphw,1980-08-05,39,295400,0.443,0.117,0.643,0.00178,0.0447,0.538,-10.31,0.0513,132.41,0,4
Have a Drink on Me,Back In Black,AC/DC,4dDurgTN3eGyU0ghzFJ0T1,1980-07-25,57,238466,0.421,0.00167,0.889,0.00838,0.654,0.424,-5.166,0.0545,122.424,2,4
M.E.,The Pleasure Principle,Gary Numan,0YBA7eO8kqEzUoC6zAEutF,1979-09-07,52,337240,0.428,0.00884,0.641,0.111,0.122,0.208,-8.131,0.0296,109.356,0,4
Behind The Lines - 2007 Remaster,Duke,Genesis,71Ros7LQ1vhkLrDpqbK1JV,1980-03-28,38,330547,0.284,0.00338,0.848,0.00283,0.168,0.31,-6.991,0.0381,81.613,0,4
Hotel California - Live; 1999 Remaster,Eagles Live,Eagles,5JU7FgGJqgGPUaJA2nhZvm,1980-11-07,53,420440,0.411,0.0136,0.855,0.0374,0.988,0.547,-6.658,0.0565,150.933,2,4
And the Cradle Will Rock... - 2015 Remaster,Women and Children First (Remastered),Van Halen,4MM0jT9z9m7VFiusFrGJ8C,1980-03-26,51,213150,0.509,0.189,0.928,1.41e-06,0.269,0.736,-5.833,0.0329,107.921,2,4
You Better Run,Crimes Of Passion,Pat Benatar,5qwdIO55XtliaaSs9ccptC,1980-08-05,40,185026,0.605,0.102,0.621,0.000744,0.22,0.696,-10.495,0.0532,125.701,9,4
Ranking Full Stop,I Just Can't Stop It (Remastered),The English Beat,6BvKGVz40jMFMKN66KOUAG,2012-01-01,35,167333,0.727,0.00973,0.866,0.0,0.032,0.973,-8.757,0.0502,158.668,7,4
You Shook Me All Night Long,Back In Black,AC/DC,2SiXAy7TuUkycRVbbWDEpo,1980-07-25,79,210173,0.532,0.00287,0.767,0.000513,0.39,0.755,-5.509,0.0574,127.361,7,4
Tunnel Of Love,Making Movies,Dire Straits,4ZSDreApKOo6eQYFx9qXfD,1980-10-17,62,489506,0.488,0.242,0.792,0.0147,0.217,0.617,-7.882,0.0373,137.541,5,4
Against The Wind,Against The Wind,Bob Seger,1SWmFiFSIBoDbQJjNKC7SR,1980-02-25,65,333720,0.674,0.28,0.771,0.0318,0.133,0.718,-5.612,0.0246,109.618,7,4
The River,The River,Bruce Springsteen,7HrzErXq3TsKOY1gmdIShB,1980-10-17,66,301546,0.587,0.179,0.536,2.75e-05,0.305,0.59,-11.248,0.0304,117.498,7,4
Hey Nineteen,Gaucho,Steely Dan,1tjK9HhmpEfk0ijyIKsoUk,1980,62,307400,0.952,0.0126,0.301,0.000931,0.0387,0.728,-13.936,0.0612,119.629,2,4
Games Without Frontiers,Peter Gabriel 3: Melt (Remastered Version),Peter Gabriel,4TVnzZW8dIPjMjg5e8gKhH,1980-05-23,44,246973,0.738,0.326,0.717,3.79e-05,0.133,0.915,-9.623,0.0545,95.949,6,4
Emotional Rescue - Remastered 2009,Emotional Rescue (2009 Re-Mastered),The Rolling Stones,5IATbFZds3cbOx8YxuMuko,1980-06-20,55,339400,0.678,0.111,0.621,0.0973,0.0394,0.776,-5.478,0.0623,113.389,5,4
Ain't Even Done With The Night,Nothin' Matters And What If It Did,John Mellencamp,4z8D58IC56O0JH2B818SkX,1980,58,279066,0.791,0.201,0.7,0.000312,0.0562,0.8,-6.96,0.0297,120.741,11,4
Ace of Spades,Ace of Spades (Expanded Edition),Motörhead,6EPRKhUOdiFSQwGBRBbvsZ,1980-11-08,73,166920,0.329,0.000852,0.974,0.000118,0.0904,0.234,-8.77,0.135,140.862,3,4
Scary Monsters (And Super Creeps) - 2017 Remaster,Scary Monsters (And Super Creeps) [2017 Remaster],David Bowie,4mm9p1NTNBYnyA89jfss3Z,1980,49,313453,0.428,0.0244,0.978,0.007,0.169,0.301,-8.725,0.0636,142.905,4,4
Start!,Sound Affects,The Jam,4svNZgdVZNtpWKbb7nsaLs,1980-11-28,55,149866,0.633,0.00675,0.351,6.38e-05,0.108,0.913,-8.896,0.0506,139.335,0,4
Redemption Song,Uprising,Bob Marley & The Wailers,26PwuMotZqcczKLHi4Htz3,1980,70,233560,0.671,0.608,0.256,0.0,0.0737,0.694,-10.743,0.0387,115.871,7,4
Breaking the Law,British Steel,Judas Priest,2RaA6kIcvomt77qlIgGhCT,1980,70,153840,0.362,0.024,0.961,9.35e-06,0.159,0.491,-5.664,0.0857,164.019,2,4
Chinese Rock - 2002 Remaster,End of the Century (Expanded 2005 Remaster),Ramones,7hLzIknDV5aHHcEib9h5nY,1980-02-04,35,148333,0.305,0.0445,0.978,0.0668,0.435,0.373,-4.317,0.0567,155.855,2,4
Police On My Back - Remastered,Sandinista! (Remastered),The Clash,3lILuFinx7CFaYXJ6FWz54,1980,51,196920,0.554,0.000625,0.855,5.16e-06,0.327,0.898,-6.711,0.0407,146.04,7,4
She's So Cold - Remastered,Emotional Rescue (2009 Re-Mastered),The Rolling Stones,6l9gVPHFaUfigHEiWqSh45,1980-06-20,56,253506,0.756,0.4,0.843,0.0104,0.0654,0.841,-5.315,0.0476,139.51,0,4
The Boys Light Up - Remastered 2013,The Boys Light Up (Remastered),Australian Crawl,687i9z2ZCKNfzpmzs7HxOu,1980-01-01,61,281466,0.619,0.0968,0.935,0.000172,0.307,0.704,-7.158,0.0358,97.894,7,4
That's Entertainment,Sound Affects,The Jam,7MH7TkjQ4RA1vG454dciw0,1980-11-28,62,212786,0.567,0.211,0.653,0.000489,0.0639,0.78,-11.524,0.0336,142.218,0,4
Mr. Crowley,Blizzard Of Ozz (40th Anniversary Expanded Edition),Ozzy Osbourne,2ov8L95QD25TLpZAZPYWXL,2020-09-18,63,302647,0.307,0.212,0.748,0.000153,0.368,0.347,-6.514,0.0568,108.227,2,4
Living After Midnight,British Steel,Judas Priest,0IXpUl1fn2QZcBavfuq0H4,1980,63,210133,0.61,0.0136,0.824,1.75e-06,0.0606,0.819,-6.046,0.0534,134.992,4,4
